,id,title,genres,Unnamed: 0,rating
25,5be085d8-0a6c-11ed-98c8-4129adfcc95f,Othello ,Drama,27984.0,3.5
26,5be08600-0a6c-11ed-98c8-4129adfcc95f,Now and Then ,Children|Drama,27995.0,3.3333333333333335
27,5be08628-0a6c-11ed-98c8-4129adfcc95f,Persuasion ,Drama|Romance,74713.0,4.2272727272727275
28,5be08650-0a6c-11ed-98c8-4129adfcc95f,"City of Lost Children, The (Cité des enfants perdus, La) ",Adventure|Drama|Fantasy|Mystery|Sci-Fi,69839.5,4.0131578947368425
29,5be08678-0a6c-11ed-98c8-4129adfcc95f,Shanghai Triad (Yao a yao yao dao waipo qiao) ,Crime|Drama,97027.0,3.0
30,5be086a0-0a6c-11ed-98c8-4129adfcc95f,Dangerous Minds ,Drama,18110.5,3.1842105263157894
31,5be086be-0a6c-11ed-98c8-4129adfcc95f,Twelve Monkeys (a.k.a. 12 Monkeys) ,Mystery|Sci-Fi|Thriller,19033.0,3.983050847457627
32,5be086e6-0a6c-11ed-98c8-4129adfcc95f,Babe ,Children|Drama,25099.5,3.65234375
33,5be0870e-0a6c-11ed-98c8-4129adfcc95f,Dead Man Walking ,Crime|Drama,25197.0,3.8358208955223883
34,5be08736-0a6c-11ed-98c8-4129adfcc95f,It Takes Two ,Children|Comedy,66363.5,2.125
35,5be0875e-0a6c-11ed-98c8-4129adfcc95f,Clueless ,Comedy|Romance,25282.5,3.293269230769231
36,5be08786-0a6c-11ed-98c8-4129adfcc95f,"Cry, the Beloved Country ",Drama,96696.5,4.25
37,5be087ae-0a6c-11ed-98c8-4129adfcc95f,Richard III ,Drama|War,28007.0,3.7
38,5be087d6-0a6c-11ed-98c8-4129adfcc95f,Dead Presidents ,Action|Crime|Drama,94680.0,3.0
39,5be087fe-0a6c-11ed-98c8-4129adfcc95f,Restoration ,Drama,28018.5,3.1875
40,5be08826-0a6c-11ed-98c8-4129adfcc95f,Mortal Kombat ,Action|Adventure|Fantasy,43466.5,2.5434782608695654
41,5be0884e-0a6c-11ed-98c8-4129adfcc95f,To Die For ,Comedy|Drama|Thriller,19137.5,3.3125
42,5be08876-0a6c-11ed-98c8-4129adfcc95f,How to Make an American Quilt ,Drama|Romance,28030.0,3.066666666666667
43,5be0889e-0a6c-11ed-98c8-4129adfcc95f,Seven (a.k.a. Se7en) ,Mystery|Thriller,470.0,3.9753694581280787
44,5be088c6-0a6c-11ed-98c8-4129adfcc95f,Pocahontas ,Animation|Children|Drama|Musical|Romance,57630.5,3.1470588235294117
45,5be088ee-0a6c-11ed-98c8-4129adfcc95f,When Night Is Falling ,Drama|Romance,93350.0,3.0
46,5be08916-0a6c-11ed-98c8-4129adfcc95f,"Usual Suspects, The ",Crime|Mystery|Thriller,673.5,4.237745098039215
47,5be0893e-0a6c-11ed-98c8-4129adfcc95f,Mighty Aphrodite ,Comedy|Drama|Romance,19167.5,3.4642857142857144
48,5be08966-0a6c-11ed-98c8-4129adfcc95f,Lamerica ,Adventure|Drama,86227.5,5.0
49,5be08984-0a6c-11ed-98c8-4129adfcc95f,"Big Green, The ",Children|Comedy,28039.0,2.3333333333333335
50,5be089ac-0a6c-11ed-98c8-4129adfcc95f,Georgia ,Drama,86025.0,4.0
51,5be089d4-0a6c-11ed-98c8-4129adfcc95f,Home for the Holidays ,Drama,77339.5,3.0625
52,5be089fc-0a6c-11ed-98c8-4129adfcc95f,"Postman, The (Postino, Il) ",Comedy|Drama|Romance,19200.0,4.027027027027027
53,5be08a24-0a6c-11ed-98c8-4129adfcc95f,"Indian in the Cupboard, The ",Adventure|Children|Fantasy,28057.5,3.235294117647059
54,5be08a4c-0a6c-11ed-98c8-4129adfcc95f,Eye for an Eye ,Drama|Thriller,28077.5,3.75
55,5be08a6a-0a6c-11ed-98c8-4129adfcc95f,Mr. Holland's Opus ,Drama,28120.5,3.70625
56,5be08a9c-0a6c-11ed-98c8-4129adfcc95f,Don't Be a Menace to South Central While Drinking Your Juice in the Hood ,Comedy|Crime,94143.0,2.7142857142857144
57,5be08aba-0a6c-11ed-98c8-4129adfcc95f,Two if by Sea ,Comedy|Romance,57667.0,2.2
58,5be08ae2-0a6c-11ed-98c8-4129adfcc95f,Bio-Dome ,Comedy,28176.0,2.532258064516129
59,5be08b0a-0a6c-11ed-98c8-4129adfcc95f,Lawnmower Man 2: Beyond Cyberspace ,Action|Sci-Fi|Thriller,28196.0,2.5
60,5be08b32-0a6c-11ed-98c8-4129adfcc95f,French Twist (Gazon maudit) ,Comedy|Romance,87012.0,3.4
61,5be08b5a-0a6c-11ed-98c8-4129adfcc95f,Friday ,Comedy,77466.5,3.775
62,5be08b82-0a6c-11ed-98c8-4129adfcc95f,From Dusk Till Dawn ,Action|Comedy|Horror|Thriller,803.0,3.5090909090909093
63,5be08baa-0a6c-11ed-98c8-4129adfcc95f,Fair Game ,Action,89519.0,1.7
64,5be08bd2-0a6c-11ed-98c8-4129adfcc95f,Kicking and Screaming ,Comedy|Drama,93220.0,3.2142857142857144
65,5be08bfa-0a6c-11ed-98c8-4129adfcc95f,"Misérables, Les ",Drama|War,89677.0,3.4615384615384617
66,5be08c18-0a6c-11ed-98c8-4129adfcc95f,Bed of Roses ,Drama|Romance,74486.5,4.0
67,5be08c40-0a6c-11ed-98c8-4129adfcc95f,Big Bully ,Comedy|Drama,91120.0,2.2
68,5be08c68-0a6c-11ed-98c8-4129adfcc95f,Screamers ,Action|Sci-Fi|Thriller,28208.0,3.4
69,5be08c90-0a6c-11ed-98c8-4129adfcc95f,Nico Icon ,Documentary,100452.0,4.0
70,5be08cb8-0a6c-11ed-98c8-4129adfcc95f,"Crossing Guard, The ",Action|Crime|Drama|Thriller,74492.0,3.3333333333333335
71,5be08ce0-0a6c-11ed-98c8-4129adfcc95f,"Juror, The ",Drama|Thriller,28224.0,2.764705882352941
72,5be08d08-0a6c-11ed-98c8-4129adfcc95f,"White Balloon, The (Badkonake sefid) ",Children|Drama,97029.5,4.0
73,5be08d30-0a6c-11ed-98c8-4129adfcc95f,Things to Do in Denver When You're Dead ,Crime|Drama|Romance,87021.5,3.107142857142857
74,5be08d58-0a6c-11ed-98c8-4129adfcc95f,Antonia's Line (Antonia) ,Comedy|Drama,75550.5,3.875
75,5be08d80-0a6c-11ed-98c8-4129adfcc95f,Once Upon a Time... When We Were Colored ,Drama|Romance,93604.0,3.0
76,5be08da8-0a6c-11ed-98c8-4129adfcc95f,Angels and Insects ,Drama|Romance,87032.0,3.857142857142857
77,5be08dd0-0a6c-11ed-98c8-4129adfcc95f,White Squall ,Action|Adventure|Drama,28240.0,3.966666666666667
78,5be08dee-0a6c-11ed-98c8-4129adfcc95f,Dunston Checks In ,Children|Comedy,28251.0,2.5
79,5be08e16-0a6c-11ed-98c8-4129adfcc95f,Black Sheep ,Comedy,28262.5,3.15625
80,5be08e3e-0a6c-11ed-98c8-4129adfcc95f,Nick of Time ,Action|Thriller,28275.5,3.25
81,5be08e66-0a6c-11ed-98c8-4129adfcc95f,Mary Reilly ,Drama|Horror|Thriller,28284.5,2.625
82,5be08e8e-0a6c-11ed-98c8-4129adfcc95f,Vampire in Brooklyn ,Comedy|Horror|Romance,28293.0,2.8333333333333335
83,5be08eb6-0a6c-11ed-98c8-4129adfcc95f,Beautiful Girls ,Comedy|Drama|Romance,74723.5,3.95
84,5be08ede-0a6c-11ed-98c8-4129adfcc95f,Broken Arrow ,Action|Adventure|Thriller,28339.5,3.0238095238095237
85,5be08efc-0a6c-11ed-98c8-4129adfcc95f,In the Bleak Midwinter ,Comedy|Drama,99035.0,3.5
86,5be08f2e-0a6c-11ed-98c8-4129adfcc95f,"Hate (Haine, La) ",Crime|Drama,92361.5,3.9
87,5be08f60-0a6c-11ed-98c8-4129adfcc95f,Heidi Fleiss: Hollywood Madam ,Documentary,93224.5,5.0
88,5be08f88-0a6c-11ed-98c8-4129adfcc95f,City Hall ,Drama|Thriller,28388.5,2.7857142857142856
89,5be08fb0-0a6c-11ed-98c8-4129adfcc95f,Bottle Rocket ,Adventure|Comedy|Crime|Romance,842.0,3.782608695652174
90,5be08fce-0a6c-11ed-98c8-4129adfcc95f,Mr. Wrong ,Comedy,28398.0,2.4
91,5be08ff6-0a6c-11ed-98c8-4129adfcc95f,Unforgettable ,Mystery|Sci-Fi|Thriller,99576.0,3.0
92,5be0901e-0a6c-11ed-98c8-4129adfcc95f,Happy Gilmore ,Comedy,28450.0,3.4393939393939394
93,5be09046-0a6c-11ed-98c8-4129adfcc95f,"Bridges of Madison County, The ",Drama|Romance,28511.0,3.282608695652174
94,5be0906e-0a6c-11ed-98c8-4129adfcc95f,Nobody Loves Me (Keiner liebt mich) ,Comedy|Drama,19219.0,4.0
95,5be09096-0a6c-11ed-98c8-4129adfcc95f,Muppet Treasure Island ,Adventure|Children|Comedy|Musical,57682.5,3.326923076923077
96,5be090be-0a6c-11ed-98c8-4129adfcc95f,Catwalk ,Documentary,100453.0,4.0
97,5be090e6-0a6c-11ed-98c8-4129adfcc95f,Braveheart ,Action|Drama|War,972.0,4.031645569620253
98,5be0910e-0a6c-11ed-98c8-4129adfcc95f,Taxi Driver ,Crime|Drama|Thriller,48482.5,4.105769230769231
99,5be09136-0a6c-11ed-98c8-4129adfcc95f,Rumble in the Bronx (Hont faan kui) ,Action|Adventure|Comedy|Crime,28545.5,3.5434782608695654
100,5be0915e-0a6c-11ed-98c8-4129adfcc95f,Before and After ,Drama|Mystery,28570.0,3.3333333333333335
101,5be0917c-0a6c-11ed-98c8-4129adfcc95f,Anne Frank Remembered ,Documentary,87038.0,3.9
102,5be091a4-0a6c-11ed-98c8-4129adfcc95f,"Young Poisoner's Handbook, The ",Crime|Drama,100523.0,3.0
103,5be091cc-0a6c-11ed-98c8-4129adfcc95f,If Lucy Fell ,Comedy|Romance,57696.5,2.5
104,5be091f4-0a6c-11ed-98c8-4129adfcc95f,"Steal Big, Steal Little ",Comedy,97954.5,3.0
105,5be0921c-0a6c-11ed-98c8-4129adfcc95f,"Boys of St. Vincent, The ",Drama,75555.5,4.0
106,5be09244-0a6c-11ed-98c8-4129adfcc95f,Boomerang ,Comedy|Romance,76144.5,2.65625
107,5be0926c-0a6c-11ed-98c8-4129adfcc95f,Chungking Express (Chung Hing sam lam) ,Drama|Mystery|Romance,94767.5,4.375
108,5be09294-0a6c-11ed-98c8-4129adfcc95f,Flirting With Disaster ,Comedy,19225.5,3.5833333333333335
109,5be092bc-0a6c-11ed-98c8-4129adfcc95f,"NeverEnding Story III, The ",Adventure|Children|Fantasy,19235.0,2.0
110,5be092da-0a6c-11ed-98c8-4129adfcc95f,Jupiter's Wife ,Documentary,95170.0,3.0
111,5be09302-0a6c-11ed-98c8-4129adfcc95f,Pie in the Sky ,Comedy|Romance,96083.0,2.0
112,5be0932a-0a6c-11ed-98c8-4129adfcc95f,Jade ,Thriller,90435.5,2.8333333333333335
113,5be09352-0a6c-11ed-98c8-4129adfcc95f,Down Periscope ,Comedy,28587.0,2.9516129032258065
114,5be0937a-0a6c-11ed-98c8-4129adfcc95f,Man of the Year ,Documentary,100673.0,3.0
115,5be093a2-0a6c-11ed-98c8-4129adfcc95f,Up Close and Personal ,Drama|Romance,28610.5,3.5
116,5be093c0-0a6c-11ed-98c8-4129adfcc95f,"Birdcage, The ",Comedy,28661.5,3.494186046511628
117,5be093e8-0a6c-11ed-98c8-4129adfcc95f,"Brothers McMullen, The ",Comedy,76158.5,3.3333333333333335
118,5be09410-0a6c-11ed-98c8-4129adfcc95f,Bad Boys ,Action|Comedy|Crime|Drama|Thriller,28730.0,3.2450980392156863
119,5be09438-0a6c-11ed-98c8-4129adfcc95f,"Amazing Panda Adventure, The ",Adventure|Children,28757.0,3.3333333333333335
120,5be09460-0a6c-11ed-98c8-4129adfcc95f,"Basketball Diaries, The ",Drama,71417.0,3.466666666666667
121,5be09488-0a6c-11ed-98c8-4129adfcc95f,"Awfully Big Adventure, An ",Drama,93226.0,5.0
122,5be094b0-0a6c-11ed-98c8-4129adfcc95f,Amateur ,Crime|Drama|Thriller,100454.0,2.0
123,5be094ce-0a6c-11ed-98c8-4129adfcc95f,Apollo 13 ,Adventure|Drama|IMAX,25435.0,3.845771144278607
124,5be094f6-0a6c-11ed-98c8-4129adfcc95f,Rob Roy ,Action|Drama|Romance|War,1112.5,3.5454545454545454
125,5be0951e-0a6c-11ed-98c8-4129adfcc95f,"Addiction, The ",Drama|Horror,97405.5,1.5
126,5be09546-0a6c-11ed-98c8-4129adfcc95f,Batman Forever ,Action|Adventure|Comedy|Crime,25604.0,2.9160583941605838
127,5be0956e-0a6c-11ed-98c8-4129adfcc95f,Beauty of the Day (Belle de jour) ,Drama,86031.5,3.875
128,5be09596-0a6c-11ed-98c8-4129adfcc95f,Beyond Rangoon ,Adventure|Drama|War,93229.5,2.4166666666666665
129,5be095be-0a6c-11ed-98c8-4129adfcc95f,Blue in the Face ,Comedy|Drama,88694.0,3.3333333333333335
130,5be095e6-0a6c-11ed-98c8-4129adfcc95f,Canadian Bacon ,Comedy|War,1140.0,2.8636363636363638
131,5be09604-0a6c-11ed-98c8-4129adfcc95f,Casper ,Adventure|Children,28789.5,2.806451612903226
132,5be0962c-0a6c-11ed-98c8-4129adfcc95f,Clockers ,Crime|Drama|Mystery,28827.5,2.892857142857143
133,5be09654-0a6c-11ed-98c8-4129adfcc95f,Congo ,Action|Adventure|Mystery|Sci-Fi,28863.0,2.8771929824561404
134,5be0967c-0a6c-11ed-98c8-4129adfcc95f,Crimson Tide ,Drama|Thriller|War,28943.0,3.6359223300970873
135,5be096a4-0a6c-11ed-98c8-4129adfcc95f,Crumb ,Documentary,19247.0,4.205882352941177
136,5be096cc-0a6c-11ed-98c8-4129adfcc95f,Desperado ,Action|Romance|Western,1178.5,3.5606060606060606
137,5be096f4-0a6c-11ed-98c8-4129adfcc95f,Devil in a Blue Dress ,Crime|Film-Noir|Mystery|Thriller,85540.5,3.3214285714285716
138,5be0971c-0a6c-11ed-98c8-4129adfcc95f,Die Hard: With a Vengeance ,Action|Crime|Thriller,29066.5,3.5555555555555554
139,5be09744-0a6c-11ed-98c8-4129adfcc95f,"Doom Generation, The ",Comedy|Crime|Drama,92368.0,2.8333333333333335
140,5be09762-0a6c-11ed-98c8-4129adfcc95f,First Knight ,Action|Drama|Romance,29165.5,3.0833333333333335
141,5be09794-0a6c-11ed-98c8-4129adfcc95f,Free Willy 2: The Adventure Home ,Adventure|Children|Drama,92346.5,2.4
142,5be097b2-0a6c-11ed-98c8-4129adfcc95f,Hackers ,Action|Adventure|Crime|Thriller,29210.0,3.2285714285714286
143,5be097da-0a6c-11ed-98c8-4129adfcc95f,Jeffrey ,Comedy|Drama,19258.5,3.8333333333333335
144,5be09802-0a6c-11ed-98c8-4129adfcc95f,Johnny Mnemonic ,Action|Sci-Fi|Thriller,45330.0,2.6792452830188678
145,5be0982a-0a6c-11ed-98c8-4129adfcc95f,Judge Dredd ,Action|Crime|Sci-Fi,57728.5,2.6693548387096775
146,5be09852-0a6c-11ed-98c8-4129adfcc95f,Jury Duty ,Comedy,29232.5,2.7
147,5be0987a-0a6c-11ed-98c8-4129adfcc95f,Kids ,Drama,69868.5,3.975
148,5be098a2-0a6c-11ed-98c8-4129adfcc95f,Living in Oblivion ,Comedy,19268.0,4.3076923076923075
149,5be098ca-0a6c-11ed-98c8-4129adfcc95f,Lord of Illusions ,Horror,29241.5,2.75
150,5be098f2-0a6c-11ed-98c8-4129adfcc95f,Love & Human Remains ,Comedy|Drama,93233.0,1.0
151,5be09910-0a6c-11ed-98c8-4129adfcc95f,Mad Love ,Drama|Romance,29246.5,1.5
152,5be09938-0a6c-11ed-98c8-4129adfcc95f,Mallrats ,Comedy|Romance,29265.5,3.4027777777777777
153,5be09960-0a6c-11ed-98c8-4129adfcc95f,Mighty Morphin Power Rangers: The Movie ,Action|Children,29292.0,2.264705882352941
154,5be09988-0a6c-11ed-98c8-4129adfcc95f,Mute Witness ,Comedy|Horror|Thriller,97031.5,3.5
155,5be099b0-0a6c-11ed-98c8-4129adfcc95f,Nadja ,Drama,100455.5,3.5
156,5be099d8-0a6c-11ed-98c8-4129adfcc95f,"Net, The ",Action|Crime|Thriller,29356.5,3.0401785714285716
157,5be09a00-0a6c-11ed-98c8-4129adfcc95f,Nine Months ,Comedy|Romance,29436.5,2.8229166666666665
158,5be09a1e-0a6c-11ed-98c8-4129adfcc95f,Party Girl ,Comedy,39927.5,4.125
159,5be09a46-0a6c-11ed-98c8-4129adfcc95f,"Prophecy, The ",Fantasy|Horror|Mystery,90444.5,3.4583333333333335
160,5be09a6e-0a6c-11ed-98c8-4129adfcc95f,Reckless ,Comedy|Fantasy,29461.0,3.0
161,5be09a96-0a6c-11ed-98c8-4129adfcc95f,Safe ,Thriller,19277.0,2.8
162,5be09abe-0a6c-11ed-98c8-4129adfcc95f,"Scarlet Letter, The ",Drama|Romance,29464.5,2.4166666666666665
163,5be09ae6-0a6c-11ed-98c8-4129adfcc95f,Showgirls ,Drama,45224.0,2.4714285714285715
164,5be09b0e-0a6c-11ed-98c8-4129adfcc95f,Smoke ,Comedy|Drama,74502.5,3.6666666666666665
165,5be09b36-0a6c-11ed-98c8-4129adfcc95f,Something to Talk About ,Comedy|Drama|Romance,29472.5,3.1
166,5be09b5e-0a6c-11ed-98c8-4129adfcc95f,Species ,Horror|Sci-Fi,29500.0,2.6666666666666665
167,5be09b86-0a6c-11ed-98c8-4129adfcc95f,Strange Days ,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,80213.5,3.25
168,5be09ba4-0a6c-11ed-98c8-4129adfcc95f,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) ",Drama|Musical|Romance,75558.5,4.125
169,5be09bcc-0a6c-11ed-98c8-4129adfcc95f,Three Wishes ,Drama|Fantasy,29523.0,3.0
170,5be09bf4-0a6c-11ed-98c8-4129adfcc95f,Total Eclipse ,Drama|Romance,100538.0,3.0
171,5be09c26-0a6c-11ed-98c8-4129adfcc95f,"To Wong Foo, Thanks for Everything! Julie Newmar ",Comedy,74522.5,3.4318181818181817
172,5be09c4e-0a6c-11ed-98c8-4129adfcc95f,Under Siege 2: Dark Territory ,Action,29538.5,2.716666666666667
173,5be09c76-0a6c-11ed-98c8-4129adfcc95f,Unstrung Heroes ,Comedy|Drama,29558.0,3.1666666666666665
174,5be09c9e-0a6c-11ed-98c8-4129adfcc95f,Unzipped ,Documentary,97622.5,3.0
175,5be09cc6-0a6c-11ed-98c8-4129adfcc95f,"Walk in the Clouds, A ",Drama|Romance,29573.0,3.4285714285714284
176,5be09ce4-0a6c-11ed-98c8-4129adfcc95f,Waterworld ,Action|Adventure|Sci-Fi,29641.0,2.9130434782608696
177,5be09d0c-0a6c-11ed-98c8-4129adfcc95f,White Man's Burden ,Drama,29700.0,3.1666666666666665
178,5be09d34-0a6c-11ed-98c8-4129adfcc95f,Wild Bill ,Western,29703.5,3.0
179,5be09d5c-0a6c-11ed-98c8-4129adfcc95f,"Browning Version, The ",Drama,71425.5,3.5
180,5be09d84-0a6c-11ed-98c8-4129adfcc95f,Bushwhacked ,Adventure|Comedy|Crime|Mystery,29707.0,3.0
181,5be09dac-0a6c-11ed-98c8-4129adfcc95f,Burnt by the Sun (Utomlyonnye solntsem) ,Drama,88185.5,3.8333333333333335
182,5be09dd4-0a6c-11ed-98c8-4129adfcc95f,Before the Rain (Pred dozhdot) ,Drama|War,86038.5,4.0
183,5be09dfc-0a6c-11ed-98c8-4129adfcc95f,Before Sunrise ,Drama|Romance,19291.5,4.041666666666667
184,5be09e1a-0a6c-11ed-98c8-4129adfcc95f,Billy Madison ,Comedy,1236.0,3.326530612244898
185,5be09e42-0a6c-11ed-98c8-4129adfcc95f,"Babysitter, The ",Drama|Thriller,29711.5,2.3333333333333335
186,5be09e6a-0a6c-11ed-98c8-4129adfcc95f,Boys on the Side ,Comedy|Drama,29721.5,3.4285714285714284
187,5be09e92-0a6c-11ed-98c8-4129adfcc95f,"Cure, The ",Drama,29729.0,3.0
188,5be09eba-0a6c-11ed-98c8-4129adfcc95f,Castle Freak ,Horror,100524.0,3.0
189,5be09ee2-0a6c-11ed-98c8-4129adfcc95f,Circle of Friends ,Drama|Romance,19311.5,3.75
190,5be09f0a-0a6c-11ed-98c8-4129adfcc95f,Clerks ,Comedy,1312.5,3.855769230769231
191,5be09f28-0a6c-11ed-98c8-4129adfcc95f,Don Juan DeMarco ,Comedy|Drama|Romance,29749.5,3.6125
192,5be09f50-0a6c-11ed-98c8-4129adfcc95f,Disclosure ,Drama|Thriller,29795.5,3.5384615384615383
193,5be09f78-0a6c-11ed-98c8-4129adfcc95f,Drop Zone ,Action|Thriller,76175.5,2.8636363636363638
194,5be09fa0-0a6c-11ed-98c8-4129adfcc95f,Destiny Turns on the Radio ,Comedy,75562.0,2.3333333333333335
195,5be09fc8-0a6c-11ed-98c8-4129adfcc95f,Death and the Maiden ,Drama|Thriller,93237.0,3.4285714285714284
196,5be09ff0-0a6c-11ed-98c8-4129adfcc95f,Dolores Claiborne ,Drama|Thriller,29833.5,3.3958333333333335
197,5be0a018-0a6c-11ed-98c8-4129adfcc95f,Dumb & Dumber (Dumb and Dumber) ,Adventure|Comedy,1431.0,3.0601503759398496
198,5be0a040-0a6c-11ed-98c8-4129adfcc95f,Eat Drink Man Woman (Yin shi nan nu) ,Comedy|Drama|Romance,19326.5,3.892857142857143
199,5be0a05e-0a6c-11ed-98c8-4129adfcc95f,Exotica ,Drama,87852.5,3.5
200,5be0a086-0a6c-11ed-98c8-4129adfcc95f,Exit to Eden ,Comedy,29854.0,2.588235294117647
201,5be0a0ae-0a6c-11ed-98c8-4129adfcc95f,Ed Wood ,Comedy|Drama,1532.5,3.6785714285714284
202,5be0a0d6-0a6c-11ed-98c8-4129adfcc95f,French Kiss ,Action|Comedy|Romance,29885.0,3.477777777777778
203,5be0a0fe-0a6c-11ed-98c8-4129adfcc95f,Forget Paris ,Comedy|Romance,29918.5,3.340909090909091
204,5be0a126-0a6c-11ed-98c8-4129adfcc95f,Far From Home: The Adventures of Yellow Dog ,Adventure|Children,71011.5,4.0
205,5be0a144-0a6c-11ed-98c8-4129adfcc95f,"Goofy Movie, A ",Animation|Children|Comedy|Romance,29938.0,3.0
206,5be0a16c-0a6c-11ed-98c8-4129adfcc95f,Hideaway ,Thriller,29948.5,2.375
207,5be0a194-0a6c-11ed-98c8-4129adfcc95f,Fluke ,Children|Drama,100666.0,4.0
208,5be0a1bc-0a6c-11ed-98c8-4129adfcc95f,Farinelli: il castrato ,Drama|Musical,91508.0,3.6
209,5be0a1e4-0a6c-11ed-98c8-4129adfcc95f,Gordy ,Children|Comedy|Fantasy,29951.0,3.0
210,5be0a20c-0a6c-11ed-98c8-4129adfcc95f,Hoop Dreams ,Documentary,74548.0,4.293103448275862
211,5be0a234-0a6c-11ed-98c8-4129adfcc95f,Heavenly Creatures ,Crime|Drama,19344.0,3.9285714285714284
212,5be0a25c-0a6c-11ed-98c8-4129adfcc95f,Houseguest ,Comedy,29960.0,3.176470588235294
213,5be0a27a-0a6c-11ed-98c8-4129adfcc95f,Immortal Beloved ,Drama|Romance,74737.5,3.7222222222222223
214,5be0a2a2-0a6c-11ed-98c8-4129adfcc95f,Heavyweights (Heavy Weights) ,Children|Comedy,29971.5,2.5
215,5be0a2ca-0a6c-11ed-98c8-4129adfcc95f,"Hunted, The ",Action,29976.0,3.0
216,5be0a2f2-0a6c-11ed-98c8-4129adfcc95f,I.Q. ,Comedy|Romance,29999.0,3.453488372093023
217,5be0a31a-0a6c-11ed-98c8-4129adfcc95f,Interview with the Vampire: The Vampire Chronicles ,Drama|Horror,25727.0,3.458715596330275
218,5be0a342-0a6c-11ed-98c8-4129adfcc95f,Jefferson in Paris ,Drama,30021.0,3.0
219,5be0a36a-0a6c-11ed-98c8-4129adfcc95f,"Jerky Boys, The ",Comedy,82519.0,2.0714285714285716
220,5be0a392-0a6c-11ed-98c8-4129adfcc95f,Junior ,Comedy|Sci-Fi,30039.0,2.8285714285714287
221,5be0a3ba-0a6c-11ed-98c8-4129adfcc95f,Just Cause ,Mystery|Thriller,30063.5,3.5
222,5be0a3d8-0a6c-11ed-98c8-4129adfcc95f,"Kid in King Arthur's Court, A ",Adventure|Children|Comedy|Fantasy|Romance,30075.5,2.6
223,5be0a400-0a6c-11ed-98c8-4129adfcc95f,Kiss of Death ,Crime|Drama|Thriller,77346.0,3.2
224,5be0a428-0a6c-11ed-98c8-4129adfcc95f,Star Wars: Episode IV - A New Hope ,Action|Adventure|Sci-Fi,1693.0,4.231075697211155
225,5be0a450-0a6c-11ed-98c8-4129adfcc95f,Little Women ,Drama,25802.5,3.880952380952381
